IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,PERSON_NAME_ID,PREFIX_NAME_TP_CD,PREFIX_DESC,NAME_USAGE_TP_CD,GIVEN_NAME_ONE,GIVEN_NAME_TWO,GIVEN_NAME_THREE,GIVEN_NAME_FOUR,LAST_NAME,GENERATION_TP_CD,SUFFIX_DESC,START_DT,END_DT,CONT_ID,USE_STANDARD_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,LAST_USED_DT,LAST_VERIFIED_DT,SOURCE_IDENT_TP_CD,P_LAST_NAME,P_GIVEN_NAME_ONE,P_GIVEN_NAME_TWO,P_GIVEN_NAME_THREE,P_GIVEN_NAME_FOUR,X_CREATEDBY_USER,X_CREATED_DT,X_SRC_SYS_LAST_UPD_USER,X_SRC_SYS_LAST_UPD_DT,X_FKA_NAME,X_LAST_VERIFIED_USER,X_LAST_VERIFIED_TRANSIT,X_SRC_SYS_LAST_UPD_TRANSIT
2960540473533,3835726,2009-01-02 10:39:30,,,456878504,108002,MRS,1,Tammy,Kristin,,,Weber,,,2009-01-02 10:39:30,,6294416991,Y,2009-11-25 14:27:41,MECH,873443366104096477,2019-12-09 16:21:50,2026-06-15 02:26:05,3795,WEBER,TAMMY,KRISTIN,,,cusadmin,2009-01-02 10:39:30,cusadmin,2009-11-25 14:27:41,,,8702,9443
3735684769083,6942142,2018-04-20 14:08:51,,,171553338,108003,MS,1,Mary,,,,Coleman,,,2018-04-20 14:08:51,,7463582129,Y,2025-09-11 17:20:31,cusadmin,869035735521377394,2021-03-11 18:33:36,2024-05-03 15:19:45,3794,COLEMAN,MARY,,,,MECH,2018-04-20 14:08:51,cusadmin,2025-09-11 17:20:31,,cusadmin,5468,3212
8360422441010,1769584,2025-01-22 09:58:49,,,496657515,108001,MR,1,Joshua,Deborah,,,Kerr,,,2025-01-22 09:58:49,,8814152155,Y,2025-06-14 10:40:19,migr8,118555466729586036,2026-03-07 13:39:20,2025-04-11 13:21:12,3794,KERR,JOSHUA,DEBORAH,,,MECH,2025-01-22 09:58:49,cusadmin,2025-06-14 10:40:19,,,4428,9560
6346295336260,3755911,2004-01-13 23:05:51,,,121854358,,,1,Ronald,,,,Martin,109001,SR,2004-01-13 23:05:51,,3054670376,Y,2007-05-11 08:00:45,cusadmin,359287990516964945,2017-02-07 23:34:16,,3796,MARTIN,RONALD,,,,batchsys,2004-01-13 23:05:51,cusadmin,2007-05-11 08:00:45,,,2389,5541
6199522890668,7454184,2005-09-15 18:45:25,,,909242881,108002,MRS,1,Elizabeth,,,,Carroll,,,2005-09-15 18:45:25,,4096334514,Y,2011-12-10 07:17:19,cusadmin,673036806179158369,2020-06-09 21:18:32,2015-06-12 16:27:30,3794,CARROLL,ELIZABETH,,,,cusadmin,2005-09-15 18:45:25,MECH,2011-12-10 07:17:19,,batchsys,3631,5462
4287831563732,6338209,2025-02-18 10:18:39,,,691736028,108002,MRS,1,Donna,,,,Barker,,,2025-02-18 10:18:39,,8309714966,Y,2025-11-13 09:54:39,cusadmin,508650721972346902,2026-05-04 14:30:20,2026-03-27 20:08:00,3794,BARKER,DONNA,,,,batchsys,2025-02-18 10:18:39,migr8,2025-11-13 09:54:39,,,5345,7575
8274702365691,9227796,2010-11-14 08:20:30,2019-08-13 23:03:27,,871237580,108003,MS,1,Melissa,Sherri,,,Jennings,,,2010-11-14 08:20:30,2019-08-13 23:03:27,8128209185,Y,2015-08-29 22:03:57,cusadmin,436888188624668757,2023-10-23 23:31:25,2025-07-20 06:43:37,3794,JENNINGS,MELISSA,SHERRI,,,batchsys,2010-11-14 08:20:30,cusadmin,2015-08-29 22:03:57,,,7501,8709
4625820432054,5735525,2019-08-13 23:03:27,,,382744839,,,1,Melissa,Sherri,,,Mason,,,2019-08-13 23:03:27,,8128209185,Y,2023-03-02 16:36:30,cusadmin,605320457976394075,2021-07-14 15:51:34,,3795,MASON,MELISSA,SHERRI,,,cusadmin,2010-11-14 08:20:30,MECH,2023-03-02 16:36:30,Melissa Jennings,,7501,5664
1273449617403,1355876,2004-08-09 15:16:14,,,596410092,108001,MR,1,Johnny,,,,Williams,,,2004-08-09 15:16:14,,9979079026,Y,2025-03-08 08:32:13,batchsys,908141578614762308,2012-12-04 11:45:10,,3796,WILLIAMS,JOHNNY,,,,cusadmin,2004-08-09 15:16:14,svc_mdm,2025-03-08 08:32:13,,batchsys,8944,2795
1294104131192,5401138,2005-06-06 08:31:26,,,390899034,,,1,Anna,,,,Huff,,,2005-06-06 08:31:26,,6045875566,Y,2026-02-11 06:57:07,cusadmin,173187339930110544,2014-01-23 05:21:44,,3794,HUFF,ANNA,,,,batchsys,2005-06-06 08:31:26,MECH,2026-02-11 06:57:07,,migr8,7051,9754
8688019605785,9562389,2008-03-24 02:27:40,2022-10-26 20:40:48,,491305834,108001,MR,1,Kenneth,Stephanie,Troy,,Myers,,,2008-03-24 02:27:40,2022-10-26 20:40:48,5809405989,Y,2023-12-21 08:28:57,MECH,833447383820369599,2013-11-04 05:27:55,,3794,MYERS,KENNETH,STEPHANIE,TROY,,svc_mdm,2008-03-24 02:27:40,migr8,2023-12-21 08:28:57,,,1271,4799
3663168909188,4480362,2022-10-26 20:40:48,,,357628056,,,1,Kenneth,Stephanie,,,Key,,,2022-10-26 20:40:48,,5809405989,Y,2025-04-17 03:56:07,cusadmin,327628534127956470,2023-10-19 11:19:58,2025-07-01 11:08:49,3795,KEY,KENNETH,STEPHANIE,,,batchsys,2008-03-24 02:27:40,batchsys,2025-04-17 03:56:07,Kenneth Myers,migr8,1271,7500
1411902257563,4366681,2015-12-27 00:28:26,,,327190731,,,1,Peter,,,,Pearson,,,2015-12-27 00:28:26,,4239394079,Y,2023-06-14 05:37:48,MECH,901241980540130694,2016-06-14 18:36:59,2024-09-03 10:05:11,3795,PEARSON,PETER,,,,cusadmin,2015-12-27 00:28:26,svc_mdm,2023-06-14 05:37:48,,,3665,5019
3999652368013,3103760,2004-03-07 13:48:49,,,574882049,108002,MRS,1,Sydney,Howard,,,Richards,,,2004-03-07 13:48:49,,1850998155,N,2015-03-03 14:04:33,cusadmin,239489500354974231,2008-07-10 08:10:17,,3795,RICHARDS,SYDNEY,HOWARD,,,batchsys,2004-03-07 13:48:49,batchsys,2015-03-03 14:04:33,,cusadmin,9569,7929
1920638630250,5334244,2024-02-12 14:50:12,,,289076919,108001,MR,1,Mark,Travis,,,Davis,,,2024-02-12 14:50:12,,1223000876,Y,2026-03-27 03:51:01,MECH,891571663105925695,2025-06-09 16:04:46,2025-02-01 03:13:55,3794,DAVIS,MARK,TRAVIS,,,cusadmin,2024-02-12 14:50:12,svc_mdm,2026-03-27 03:51:01,,,8949,5019
7912351290530,4831943,2013-02-06 04:01:30,,,674633898,,,1,Hannah,,,,Santiago,,,2013-02-06 04:01:30,,8216216349,Y,2021-08-24 05:27:53,batchsys,771552856097039616,2022-01-02 15:36:55,,3796,SANTIAGO,HANNAH,,,,cusadmin,2013-02-06 04:01:30,batchsys,2021-08-24 05:27:53,,batchsys,5276,2175
8978175190701,8273027,2008-12-23 10:03:54,,,738188100,108001,MR,1,Dwayne,,,,Cervantes,,,2008-12-23 10:03:54,,3251539475,Y,2012-08-16 23:56:37,migr8,489690853206966226,2016-07-29 18:14:31,2021-10-11 10:59:43,3794,CERVANTES,DWAYNE,,,,MECH,2008-12-23 10:03:54,batchsys,2012-08-16 23:56:37,,,3785,7080
7492326982931,8375715,2006-02-10 23:00:37,,,122461774,,,1,Joshua,Shawn,,,Edwards,,,2006-02-10 23:00:37,,3238213427,Y,2012-07-24 19:07:36,MECH,750180078598391237,2019-10-13 14:51:33,2009-11-17 21:49:07,3795,EDWARDS,JOSHUA,SHAWN,,,batchsys,2006-02-10 23:00:37,batchsys,2012-07-24 19:07:36,,,8109,7390
6407525496108,6833058,2024-04-10 18:47:30,,,404571369,108003,MS,1,Erica,,,,Powell,,,2024-04-10 18:47:30,,8525042061,Y,2026-05-05 17:03:27,cusadmin,504159269359538945,2025-11-17 22:38:31,2024-05-26 10:25:12,3794,POWELL,ERICA,,,,batchsys,2024-04-10 18:47:30,migr8,2026-05-05 17:03:27,,,3035,1310
2754989447425,3720017,2009-10-26 02:52:44,,,259392506,108001,MR,1,Joshua,,Michael,,Lopez,,,2009-10-26 02:52:44,,2238007127,Y,2010-03-12 02:54:24,migr8,926235287155004188,2010-06-11 13:11:55,2011-09-15 02:51:55,3795,LOPEZ,JOSHUA,,MICHAEL,,batchsys,2009-10-26 02:52:44,MECH,2010-03-12 02:54:24,,cusadmin,1554,5755
4592923943220,8021025,2022-07-04 12:13:01,,,635049885,108001,MR,1,Isaiah,,,,Garrett,,,2022-07-04 12:13:01,,3950578349,Y,2024-12-21 01:59:27,cusadmin,801250465378559608,2023-07-28 19:16:59,,3795,GARRETT,ISAIAH,,,,cusadmin,2022-07-04 12:13:01,svc_mdm,2024-12-21 01:59:27,,,6618,4158
8991407575453,7684350,2023-08-25 03:37:13,,,887395391,108001,MR,1,Peter,,,,Dunn,,,2023-08-25 03:37:13,,7143038140,N,2025-12-24 08:15:37,cusadmin,691676798968768443,2024-01-13 15:06:59,,3794,DUNN,PETER,,,,MECH,2023-08-25 03:37:13,batchsys,2025-12-24 08:15:37,,,6872,2976
1727960968956,4673018,2018-09-13 15:43:28,,,638721298,,,1,Tanya,Samuel,,,Wolfe,,,2018-09-13 15:43:28,,6434781048,Y,2025-12-09 13:48:05,cusadmin,686441092319266191,2019-12-11 15:42:11,,3795,WOLFE,TANYA,SAMUEL,,,batchsys,2018-09-13 15:43:28,MECH,2025-12-09 13:48:05,,batchsys,8237,7511
8202211679847,7330212,2022-12-05 06:02:19,,,980956148,,,1,Bryan,Teresa,,,Lynch,,,2022-12-05 06:02:19,,5203381151,Y,2024-12-21 20:50:49,cusadmin,358900212245803137,2023-04-27 12:28:28,2023-07-03 05:48:09,3794,LYNCH,BRYAN,TERESA,,,cusadmin,2022-12-05 06:02:19,cusadmin,2024-12-21 20:50:49,,cusadmin,2833,3775
3806617506655,5201753,2024-04-09 20:31:07,,,479740882,108003,MS,1,Cynthia,,,,Pierce,,,2024-04-09 20:31:07,,5172631794,Y,2026-04-24 05:38:49,cusadmin,302494808351137129,2026-04-24 23:50:48,2025-02-27 00:00:45,3795,PIERCE,CYNTHIA,,,,cusadmin,2024-04-09 20:31:07,batchsys,2026-04-24 05:38:49,,,1353,5639
5117531660561,4313148,2015-09-05 14:22:59,,,127252801,,,1,Kristen,,,,Gay,,,2015-09-05 14:22:59,,2290150631,Y,2023-11-11 19:31:38,cusadmin,219890013348514945,2017-02-11 14:07:25,2016-04-09 08:46:19,3794,GAY,KRISTEN,,,,MECH,2015-09-05 14:22:59,cusadmin,2023-11-11 19:31:38,,cusadmin,7343,6484
7754716409073,1860479,2017-04-14 16:35:34,,,456999916,108002,MRS,1,Susan,Steven,,,Wilson,,,2017-04-14 16:35:34,,4563214111,Y,2019-02-16 08:27:19,cusadmin,381205033781100805,2026-01-21 20:12:39,,3795,WILSON,SUSAN,STEVEN,,,cusadmin,2017-04-14 16:35:34,cusadmin,2019-02-16 08:27:19,,,5667,2524
4867912232028,7899138,2018-07-13 08:57:36,,,782772250,108001,MR,1,Ronnie,,,,Moran,,,2018-07-13 08:57:36,,2249662480,Y,2022-06-03 20:08:36,MECH,968150768638898312,2025-12-17 21:34:20,2025-05-02 02:39:40,3794,MORAN,RONNIE,,,,batchsys,2018-07-13 08:57:36,batchsys,2022-06-03 20:08:36,,,5782,3831
1187521719180,9758499,2006-01-29 20:12:12,,,112524548,108001,MR,1,Jordan,,,,Davenport,,,2006-01-29 20:12:12,,2717966319,N,2017-09-21 20:37:29,migr8,334450724808056274,2007-12-09 14:41:38,,3795,DAVENPORT,JORDAN,,,,MECH,2006-01-29 20:12:12,batchsys,2017-09-21 20:37:29,,batchsys,2600,6702
1325720123524,6000132,2024-06-17 03:36:54,,,783929666,,,1,Veronica,John,,,Arnold,,,2024-06-17 03:36:54,,1954022432,Y,2025-11-06 21:38:57,MECH,604168115427734791,2026-04-13 09:47:54,2025-02-21 11:52:26,3795,ARNOLD,VERONICA,JOHN,,,svc_mdm,2024-06-17 03:36:54,migr8,2025-11-06 21:38:57,,MECH,3839,7396
7683579109663,2916083,2020-05-07 12:12:07,,,985753576,,,1,James,Sandra,,,Romero,,,2020-05-07 12:12:07,,5696984384,Y,2025-06-08 19:10:08,svc_mdm,165251292523842553,2023-01-19 11:10:20,,3795,ROMERO,JAMES,SANDRA,,,batchsys,2020-05-07 12:12:07,cusadmin,2025-06-08 19:10:08,,MECH,1687,7325
3417616516034,2737998,2013-02-16 10:47:48,,,406639627,108001,MR,1,Shawn,,,,Hill,,,2013-02-16 10:47:48,,5200776333,Y,2023-11-17 06:14:22,cusadmin,273662719251155604,2018-04-02 18:05:07,2025-08-07 08:53:45,3794,HILL,SHAWN,,,,cusadmin,2013-02-16 10:47:48,MECH,2023-11-17 06:14:22,,,9965,9658
8422474579443,6232392,1996-05-31 18:37:19,,,103672291,108001,MR,1,Richard,,,,Villa,,,1996-05-31 18:37:19,,4214040363,Y,2007-08-08 03:55:01,cusadmin,629464824166555368,1999-08-17 22:59:38,,3794,VILLA,RICHARD,,,,svc_mdm,1996-05-31 18:37:19,cusadmin,2007-08-08 03:55:01,,,3168,6531
8472406444549,6566219,2015-04-20 06:20:38,,,937330298,,,1,Katie,Lori,,,Campbell,,,2015-04-20 06:20:38,,5934374576,Y,2025-08-23 18:31:51,batchsys,280265214416234198,2018-01-13 18:42:12,,3794,CAMPBELL,KATIE,LORI,,,cusadmin,2015-04-20 06:20:38,MECH,2025-08-23 18:31:51,,migr8,5074,8031
4866777699782,9175161,2023-10-01 04:17:30,,,128179371,108001,MR,1,Edwin,Brenda,,,Duarte,,,2023-10-01 04:17:30,,5915255440,Y,2025-12-20 05:44:47,cusadmin,773507555818750141,2024-02-21 02:07:52,2024-10-17 17:05:13,3795,DUARTE,EDWIN,BRENDA,,,cusadmin,2023-10-01 04:17:30,batchsys,2025-12-20 05:44:47,,cusadmin,4534,8540
7508804306868,4298300,2018-03-01 14:38:28,2023-10-23 00:21:31,,115500898,108001,MR,1,John,,,,Morgan,,,2018-03-01 14:38:28,2023-10-23 00:21:31,7457675794,Y,2022-05-09 21:02:18,cusadmin,175465493339144333,2024-12-12 14:40:02,2019-08-19 00:09:27,3795,MORGAN,JOHN,,,,cusadmin,2018-03-01 14:38:28,batchsys,2022-05-09 21:02:18,,cusadmin,7020,9766
1474035423974,4077897,2023-10-23 00:21:31,,,584226695,,,1,John,,,,Ryan,,,2023-10-23 00:21:31,,7457675794,Y,2025-10-21 19:33:47,MECH,447386792003844205,2024-02-07 15:10:30,2025-01-26 01:53:40,3795,RYAN,JOHN,,,,cusadmin,2018-03-01 14:38:28,batchsys,2025-10-21 19:33:47,John Morgan,MECH,7020,2387
6156983532290,4588168,1996-11-08 08:17:24,,,100820039,108002,MRS,1,Jordan,Marc,,,Lopez,,,1996-11-08 08:17:24,,7563441194,Y,2017-10-02 02:52:55,cusadmin,887766718759094770,2002-04-13 00:36:44,,3794,LOPEZ,JORDAN,MARC,,,svc_mdm,1996-11-08 08:17:24,migr8,2017-10-02 02:52:55,,,5860,5669
5731944464712,3395086,1998-10-22 20:58:14,,,403929260,108002,MRS,1,Patricia,,,,Garner,,,1998-10-22 20:58:14,,5502840529,N,2000-10-06 12:46:25,svc_mdm,286822699235913591,2019-09-03 05:15:16,,3795,GARNER,PATRICIA,,,,migr8,1998-10-22 20:58:14,svc_mdm,2000-10-06 12:46:25,,,3410,7223
7086870525620,8689046,2022-08-27 01:25:15,,,639417958,,,1,Michael,,,,Hughes,109001,SR,2022-08-27 01:25:15,,5313460440,Y,2025-11-04 13:46:09,cusadmin,537919254091696509,2023-10-10 23:36:09,2022-11-19 14:57:58,3795,HUGHES,MICHAEL,,,,MECH,2022-08-27 01:25:15,cusadmin,2025-11-04 13:46:09,,batchsys,9176,4108
1475957875203,2734498,2013-03-29 01:33:13,,,221547821,108001,MR,1,Jon,,,,Shaw,,,2013-03-29 01:33:13,,2866355877,Y,2025-06-20 10:13:03,batchsys,741886525589496608,2019-09-19 09:48:41,,3795,SHAW,JON,,,,MECH,2013-03-29 01:33:13,cusadmin,2025-06-20 10:13:03,,,3521,5487
5974317550646,3434665,2024-12-17 22:49:09,,,234495293,108002,MRS,1,Leslie,Molly,,,Sawyer,,,2024-12-17 22:49:09,,9961028205,Y,2025-02-22 22:07:19,batchsys,511151454176204636,2026-02-25 03:00:11,2026-02-15 08:08:22,3794,SAWYER,LESLIE,MOLLY,,,batchsys,2024-12-17 22:49:09,batchsys,2025-02-22 22:07:19,,,8100,8903
5102340564894,4087397,2025-03-22 04:27:44,,,803272067,,,2,Heather,,,,Sawyer,,,2025-03-22 04:27:44,,9961028205,Y,2026-03-27 01:10:19,migr8,996903856087534509,2026-01-02 10:53:41,,3796,SAWYER,HEATHER,,,,batchsys,2024-12-17 22:49:09,batchsys,2026-03-27 01:10:19,,,8100,8003
4512326071304,9692460,2017-05-07 11:03:09,,,391589825,108003,MS,1,Jessica,Alicia,,,Bryant,,,2017-05-07 11:03:09,,2205240792,Y,2025-09-03 23:42:10,MECH,104198008102805890,2019-06-08 23:31:18,2025-11-06 14:33:48,3794,BRYANT,JESSICA,ALICIA,,,svc_mdm,2017-05-07 11:03:09,MECH,2025-09-03 23:42:10,,migr8,5438,8450
4375302666298,5935858,2019-10-11 21:46:24,,,575728769,,,1,Christopher,,,,Costa,,,2019-10-11 21:46:24,,1640519402,Y,2025-12-16 11:30:06,batchsys,986012791599246569,2023-10-21 08:12:17,2025-11-21 00:48:24,3794,COSTA,CHRISTOPHER,,,,MECH,2019-10-11 21:46:24,cusadmin,2025-12-16 11:30:06,,,7160,7005
5131949498336,8067512,2019-01-12 16:33:27,,,936962114,108001,MR,1,Samuel,,,,Villarreal,109001,III,2019-01-12 16:33:27,,2761944419,N,2020-07-12 16:55:38,cusadmin,431520471843461041,2022-09-07 17:54:55,2025-10-07 18:18:07,3795,VILLARREAL,SAMUEL,,,,batchsys,2019-01-12 16:33:27,cusadmin,2020-07-12 16:55:38,,cusadmin,4061,9849
4541144877588,4405823,2009-09-06 18:23:41,,,668058089,,,1,Jamie,,,,Higgins,,,2009-09-06 18:23:41,,4806245287,Y,2019-10-04 04:38:20,batchsys,316343022304303105,2016-08-03 05:50:18,2013-06-02 21:22:13,3795,HIGGINS,JAMIE,,,,batchsys,2009-09-06 18:23:41,cusadmin,2019-10-04 04:38:20,,,8136,4754
9602321991415,5581686,2025-04-12 21:43:37,,,964659204,,,1,Barry,Crystal,,,Mccall,,,2025-04-12 21:43:37,,8286212820,Y,2025-04-26 13:08:15,MECH,204545836446328399,2025-07-18 19:56:29,,3794,MCCALL,BARRY,CRYSTAL,,,MECH,2025-04-12 21:43:37,migr8,2025-04-26 13:08:15,,batchsys,5003,2520
3235066197265,3188499,2025-05-30 21:28:23,,,144891483,108002,MRS,1,Yolanda,,,,Hamilton,,,2025-05-30 21:28:23,,4098320084,Y,2026-02-02 21:42:47,batchsys,703857372771067662,2025-12-24 10:25:59,2025-06-08 17:10:12,3795,HAMILTON,YOLANDA,,,,cusadmin,2025-05-30 21:28:23,batchsys,2026-02-02 21:42:47,,,6646,2122
6728880766939,5647426,2009-12-11 06:14:22,,,737081401,108001,MR,1,Jeremy,Heather,,,Berger,,,2009-12-11 06:14:22,,8304370701,Y,2016-04-18 20:03:35,MECH,156701498703671948,2014-03-04 02:52:10,,3794,BERGER,JEREMY,HEATHER,,,cusadmin,2009-12-11 06:14:22,MECH,2016-04-18 20:03:35,,batchsys,2121,2769
8905643027504,7709186,2015-05-26 07:35:37,,,897101623,108003,MS,1,Jade,Dustin,,,Schmidt,,,2015-05-26 07:35:37,,4887694512,Y,2018-12-19 01:57:06,MECH,416059117688210781,2015-12-08 09:12:38,2016-12-26 18:59:55,3794,SCHMIDT,JADE,DUSTIN,,,cusadmin,2015-05-26 07:35:37,cusadmin,2018-12-19 01:57:06,,,2069,7954
3763743618345,3816412,2016-01-10 11:22:13,,,897102011,,,2,Wesley,,,,Schmidt,,,2016-01-10 11:22:13,,4887694512,Y,2023-08-30 17:27:28,cusadmin,914725390275418467,2021-04-09 19:06:05,,3795,SCHMIDT,WESLEY,,,,batchsys,2015-05-26 07:35:37,MECH,2023-08-30 17:27:28,,cusadmin,2069,5757
4115946280175,4036883,2022-05-13 16:29:27,,,750364521,,,1,Keith,,,,Jackson,,,2022-05-13 16:29:27,,8578175826,Y,2024-11-06 11:58:48,cusadmin,552613057722892819,2022-08-04 23:05:37,2024-09-25 18:57:39,3794,JACKSON,KEITH,,,,batchsys,2022-05-13 16:29:27,batchsys,2024-11-06 11:58:48,,,3728,6429
4231342692559,1224429,2016-01-04 02:33:31,,,446784427,,,1,Bob,,,,Harvey,,,2016-01-04 02:33:31,,8182070693,Y,2023-05-06 20:21:59,cusadmin,322270274142570762,2020-01-03 06:43:54,,3796,HARVEY,BOB,,,,batchsys,2016-01-04 02:33:31,batchsys,2023-05-06 20:21:59,,batchsys,1174,8085
1319558631798,2759797,2022-12-01 19:05:05,,,948316466,108003,MS,1,Cynthia,,,,Thomas,,,2022-12-01 19:05:05,,3313180140,Y,2026-01-05 12:51:21,MECH,101626151815216691,2024-02-26 18:02:52,2024-06-23 17:00:59,3795,THOMAS,CYNTHIA,,,,batchsys,2022-12-01 19:05:05,batchsys,2026-01-05 12:51:21,,MECH,5811,9311
8341611153795,9044644,2014-01-18 10:52:42,,,831113995,108003,MS,1,Julia,,,,Scott,,,2014-01-18 10:52:42,,3773142658,Y,2023-07-09 04:57:15,migr8,188397626047191536,2019-04-09 07:24:50,2021-11-02 01:52:21,3794,SCOTT,JULIA,,,,cusadmin,2014-01-18 10:52:42,cusadmin,2023-07-09 04:57:15,,MECH,8481,1848
4774154116219,1637445,2004-09-19 09:17:32,,,704868443,108002,MRS,1,Alexandra,,,,Santana,,,2004-09-19 09:17:32,,1986718111,Y,2019-05-13 03:30:48,batchsys,482080630766693496,2016-03-31 11:58:10,2025-06-06 04:08:53,3796,SANTANA,ALEXANDRA,,,,cusadmin,2004-09-19 09:17:32,batchsys,2019-05-13 03:30:48,,cusadmin,4431,6713
5588297296489,6027744,2025-02-22 12:44:51,,,809747524,,,1,Megan,,,,Alexander,,,2025-02-22 12:44:51,,1404472631,Y,2025-10-22 00:22:18,migr8,883250497766220235,2026-02-15 13:51:13,,3796,ALEXANDER,MEGAN,,,,svc_mdm,2025-02-22 12:44:51,migr8,2025-10-22 00:22:18,,MECH,4787,9891
6507299322394,4472699,2005-04-16 06:29:30,,,732071103,,,1,Jeff,,,,Bruce,,,2005-04-16 06:29:30,,5802579405,Y,2010-05-26 14:04:23,MECH,733910761927797213,2019-03-08 08:36:29,2009-12-21 21:25:38,3794,BRUCE,JEFF,,,,batchsys,2005-04-16 06:29:30,MECH,2010-05-26 14:04:23,,cusadmin,8653,3467
9776812381927,4999464,2010-07-12 13:35:26,,,285385636,,,1,Curtis,Paul,,,Webb,,,2010-07-12 13:35:26,,2175807304,Y,2025-01-14 10:59:57,cusadmin,595445239376221215,2021-10-06 01:48:02,,3794,WEBB,CURTIS,PAUL,,,cusadmin,2010-07-12 13:35:26,batchsys,2025-01-14 10:59:57,,cusadmin,4704,3089
3298295258559,8601712,2022-11-20 01:05:15,,,951081339,108001,MR,1,David,Ashley,,,Andrews,,,2022-11-20 01:05:15,,7868683741,Y,2024-08-22 00:17:04,MECH,171573662368600472,2024-11-29 23:27:03,2023-03-15 10:55:44,3796,ANDREWS,DAVID,ASHLEY,,,batchsys,2022-11-20 01:05:15,cusadmin,2024-08-22 00:17:04,,cusadmin,1762,7905
6803942403229,9159562,2017-04-20 17:10:31,,,549331669,108002,MRS,1,Wendy,,,,Spence,,,2017-04-20 17:10:31,,6885758320,Y,2018-11-30 08:25:22,cusadmin,598289390354521614,2021-04-29 16:07:14,,3796,SPENCE,WENDY,,,,batchsys,2017-04-20 17:10:31,svc_mdm,2018-11-30 08:25:22,,cusadmin,5527,7952
9019434136762,7856440,1997-06-06 21:11:42,,,720470806,,,1,Mary,,,,Knight,,,1997-06-06 21:11:42,,3270257069,Y,1998-07-11 13:39:31,batchsys,421571385566025004,2016-06-07 00:15:43,,3794,KNIGHT,MARY,,,,cusadmin,1997-06-06 21:11:42,MECH,1998-07-11 13:39:31,,svc_mdm,3553,5807
3784112691712,8653974,2017-12-12 03:27:10,,,488743250,108001,MR,1,Michael,,,,Williams,,,2017-12-12 03:27:10,,3468147150,Y,2023-07-10 02:34:48,MECH,739171869681229597,2021-07-27 00:36:22,2024-12-18 09:17:24,3794,WILLIAMS,MICHAEL,,,,batchsys,2017-12-12 03:27:10,cusadmin,2023-07-10 02:34:48,,cusadmin,2443,5995
2741919213301,8261334,2021-10-11 10:43:51,,,232411700,,,1,Lisa,,,,Strong,,,2021-10-11 10:43:51,,1677975962,N,2022-09-19 01:07:40,cusadmin,826908668567105823,2024-03-13 18:42:09,,3795,STRONG,LISA,,,,migr8,2021-10-11 10:43:51,cusadmin,2022-09-19 01:07:40,,,8114,1396
3880206636996,3728164,2022-11-06 10:41:11,,,609136463,108003,MS,1,Donna,Lauren,,,Lawson,,,2022-11-06 10:41:11,,9802384663,Y,2026-02-15 13:00:56,batchsys,675708040120790071,2023-01-13 18:55:34,2024-09-18 20:20:51,3795,LAWSON,DONNA,LAUREN,,,batchsys,2022-11-06 10:41:11,batchsys,2026-02-15 13:00:56,,cusadmin,2636,4761
6133750149859,7362836,2017-10-31 07:24:17,,,451848190,108002,MRS,1,Heather,,,,Oliver,,,2017-10-31 07:24:17,,3732806210,Y,2024-04-19 06:06:34,cusadmin,833209954568008093,2020-10-04 09:48:56,,3795,OLIVER,HEATHER,,,,batchsys,2017-10-31 07:24:17,MECH,2024-04-19 06:06:34,,,5202,6320
9568338151393,4950667,2011-01-24 22:20:29,,,581496574,108001,MR,1,Michael,Jennifer,,,Hopkins,,,2011-01-24 22:20:29,,2756288522,Y,2020-03-06 23:30:15,cusadmin,998260445179357137,2015-12-10 15:52:24,2019-03-01 14:42:01,3794,HOPKINS,MICHAEL,JENNIFER,,,MECH,2011-01-24 22:20:29,cusadmin,2020-03-06 23:30:15,,,3456,8335
2238721993039,8536988,2017-01-05 03:03:54,,,240342062,,,2,Megan,,,,Hopkins,,,2017-01-05 03:03:54,,2756288522,Y,2023-01-15 21:43:19,cusadmin,252185770568059075,2018-04-27 13:53:31,2019-11-06 12:41:53,3794,HOPKINS,MEGAN,,,,batchsys,2011-01-24 22:20:29,batchsys,2023-01-15 21:43:19,,,3456,6409
2000849291488,6472552,2013-01-14 12:10:11,,,854705687,108002,MRS,1,Lauren,,,,Davis,,,2013-01-14 12:10:11,,3531213701,Y,2017-07-02 07:18:37,batchsys,753077114283525282,2020-11-30 12:58:04,2013-05-07 18:22:15,3795,DAVIS,LAUREN,,,,MECH,2013-01-14 12:10:11,batchsys,2017-07-02 07:18:37,,,2280,7967
8165220996980,5010736,2021-12-07 14:53:20,,,868374594,108002,MRS,1,Elizabeth,Julie,,,Thompson,,,2021-12-07 14:53:20,,5244614325,N,2025-07-05 20:13:34,cusadmin,910678931197101534,2023-08-07 19:34:26,2023-02-26 12:06:39,3794,THOMPSON,ELIZABETH,JULIE,,,cusadmin,2021-12-07 14:53:20,svc_mdm,2025-07-05 20:13:34,,batchsys,7542,7078
