IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,CONT_ID,ACCE_COMP_TP_CD,PREF_LANG_TP_CD,CREATED_DT,INACTIVATED_DT,CONTACT_NAME,PERSON_ORG_CODE,SOLICIT_IND,CONFIDENTIAL_IND,CLIENT_IMP_TP_CD,CLIENT_ST_TP_CD,CLIENT_POTEN_TP_CD,RPTING_FREQ_TP_CD,LAST_STATEMENT_DT,PROVIDED_BY_CONT,ALERT_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,DO_NOT_DELETE_IND,LAST_USED_DT,LAST_VERIFIED_DT,SOURCE_IDENT_TP_CD,SINCE_DT,LEFT_DT,ACCESS_TOKEN_VALUE,PENDING_CDC_IND,X_OFFICIAL_LANGUAGE_TP_CD,X_LARGE_CASH_TXN_RPT_IND,X_CTRY_RES_TP_CD,X_PROV_RES_TP_CD,X_CREATED_DT,X_SRC_SYS_LAST_UPD_USER,X_CREATEDBY_USER,X_SRC_SYS_LAST_UPD_DT,X_PRIM_REL,X_BSN_GRP_TP_CD,X_OFAC_SCREEN_IND,X_OFAC_SCREEN_DT,X_BEN_OWNERSHIP_IND,X_LCTR_EXEMPT_UPDATE_DT,X_LAST_VERIFIED_TRANSIT,X_CRSP_LANG_TP_CD,X_ICPM_AC_IND
1769117130066,5493554,2007-06-15 00:06:33,,,1746426005,100302,703793,2007-06-15 00:06:33,2013-06-28 20:31:18,MICHAEL WILLIAMS,P,N,,,100002,100203,,,,N,2017-08-03 23:12:06,batchsys,804329641840604190,,2018-09-07 13:29:52,2014-07-18 23:51:44,3795,2007-06-15 00:06:33,2013-06-28 20:31:18,811,N,100000,N,1002,2001,2007-06-15 00:06:33,cusadmin,cusadmin,2017-08-03 23:12:06,Y,,Y,2012-09-29 22:14:42,,2012-09-10 06:41:46,4753,703793,N
9003173521155,9046380,2015-12-27 00:28:26,,,4239394079,100302,703794,2015-12-27 00:28:26,,PETER PEARSON,P,N,,,100001,100203,100401,2023-02-10 00:43:57,,N,2023-11-22 18:03:20,batchsys,614672552338054725,,2025-02-17 22:49:05,,3796,2015-12-27 00:28:26,,,N,100001,N,1002,2002,2015-12-27 00:28:26,batchsys,batchsys,2023-11-22 18:03:20,Y,,Y,2017-09-24 11:14:34,,,3665,703794,Y
1509232454784,4508435,2004-03-07 13:48:49,,,1850998155,100302,703793,2004-03-07 13:48:49,,SYDNEY RICHARDS,P,Y,,,100001,100202,100402,2021-01-16 22:48:08,,N,2013-03-18 22:08:29,MECH,737464498955866807,,2007-03-25 07:34:40,2006-04-01 16:55:06,3794,2004-03-07 13:48:49,,,N,100000,N,1002,2002,2004-03-07 13:48:49,cusadmin,migr8,2013-03-18 22:08:29,Y,,Y,2025-12-06 07:06:09,,,9569,703793,N
9826163338443,2484871,2024-02-12 14:50:12,2026-04-14 15:53:10,,1223000876,100303,703793,2024-02-12 14:50:12,,MARK DAVIS,P,N,,,100001,100201,,2025-04-08 15:19:04,,N,2025-04-12 13:10:04,cusadmin,777940470593366943,,2026-03-16 02:08:31,2025-03-18 11:39:52,3794,2024-02-12 14:50:12,,,N,100000,N,1002,2001,2024-02-12 14:50:12,batchsys,batchsys,2025-04-12 13:10:04,Y,,Y,2025-07-06 08:45:13,N,,8949,703793,N
3390579766929,9844611,2026-04-14 15:53:10,,,1223000876,100302,703793,2024-02-12 14:50:12,,MARK DAVIS,P,Y,,,100001,100202,,2026-05-13 11:16:51,,N,2026-05-12 16:52:21,cusadmin,745697409277055124,,2026-06-21 02:54:29,2026-06-29 07:08:52,3794,2024-02-12 14:50:12,,981,N,100000,N,1002,2001,2024-02-12 14:50:12,batchsys,cusadmin,2026-05-12 16:52:21,N,,Y,2026-05-25 17:49:36,N,,8949,,N
2366973133315,7752312,2013-02-06 04:01:30,2021-11-10 00:01:05,,8216216349,100302,703793,2013-02-06 04:01:30,,HANNAH SANTIAGO,P,Y,,,100001,100202,,2024-07-12 20:18:39,,N,2023-10-08 06:30:13,MECH,302411333968822720,,2026-03-30 17:34:08,2026-01-29 15:21:44,3795,2013-02-06 04:01:30,,750,N,100000,N,1002,2005,2013-02-06 04:01:30,svc_mdm,batchsys,2023-10-08 06:30:13,Y,,Y,2018-08-29 09:10:09,,,5276,,N
6554465835233,2608634,2021-11-10 00:01:05,2024-11-13 10:23:03,,8216216349,100301,703793,2013-02-06 04:01:30,,HANNAH SANTIAGO,P,N,,,100001,100201,,2024-05-06 21:25:29,,N,2024-06-12 19:42:22,migr8,480684055383019103,,2025-12-19 23:01:43,,3794,2013-02-06 04:01:30,,,N,100000,N,1002,2005,2013-02-06 04:01:30,cusadmin,MECH,2024-06-12 19:42:22,N,,Y,2026-06-28 03:48:17,,,5276,703793,N
8879430062275,3813225,2024-11-13 10:23:03,,,8216216349,100301,703793,2013-02-06 04:01:30,,HANNAH SANTIAGO,P,Y,,,100001,100202,,2025-02-12 03:19:16,,N,2025-02-26 07:08:21,batchsys,438090516974360551,,2025-01-05 03:08:53,,3794,2013-02-06 04:01:30,,,N,100000,N,1002,2005,2013-02-06 04:01:30,cusadmin,cusadmin,2025-02-26 07:08:21,N,,N,,,,5276,,N
5905760830553,9303675,2020-06-16 23:27:46,,,9162121762,100302,703794,2020-06-16 23:27:46,,SHANNON STEELE,P,N,,,100001,100202,,2022-09-03 07:18:12,,N,2021-10-24 03:56:30,batchsys,413834495553782317,,2023-03-06 23:19:39,2020-08-22 05:27:44,3796,2020-06-16 23:27:46,,,Y,100001,N,1002,2004,2020-06-16 23:27:46,cusadmin,migr8,2021-10-24 03:56:30,N,,Y,2025-07-08 20:55:14,,,6211,,N
6564303484699,5680223,2008-12-23 10:03:54,,,3251539475,100302,703793,2008-12-23 10:03:54,,DWAYNE CERVANTES,P,N,,,100001,100201,,2012-11-17 12:46:32,,N,2009-08-28 06:09:37,batchsys,317945993357161707,Y,2015-03-02 22:35:01,,3796,2008-12-23 10:03:54,,,N,100000,N,1002,2001,2008-12-23 10:03:54,svc_mdm,batchsys,2009-08-28 06:09:37,Y,303,Y,2011-08-15 20:42:51,,,3785,,N
6464881494970,3340982,2006-02-10 23:00:37,,,3238213427,100301,703793,2006-02-10 23:00:37,,JOSHUA EDWARDS,P,Y,,,100001,100202,,2012-06-02 10:09:05,,N,2022-08-01 19:10:57,cusadmin,567840841454878922,,2019-10-15 19:37:29,2016-04-19 11:19:16,3794,2006-02-10 23:00:37,,,N,100000,N,1002,2001,2006-02-10 23:00:37,cusadmin,cusadmin,2022-08-01 19:10:57,Y,,Y,2015-05-24 02:39:01,N,,8109,,N
4104181654985,2735479,2024-04-10 18:47:30,,,8525042061,100301,703793,2024-04-10 18:47:30,,ERICA POWELL,P,Y,,,100001,100201,100402,2026-04-26 00:51:27,,N,2025-08-11 14:40:40,batchsys,704733137143206976,,2024-09-20 17:54:01,2025-05-19 08:40:38,3794,2024-04-10 18:47:30,,429,Y,100000,N,1002,2008,2024-04-10 18:47:30,batchsys,migr8,2025-08-11 14:40:40,Y,303,Y,2024-09-15 13:08:13,,,3035,,N
1190320640955,4615450,2016-10-25 11:55:27,2019-07-30 18:12:24,,6840206479,100301,703794,2016-10-25 11:55:27,,KAYLA SANDOVAL,P,N,,,100001,100202,100402,2025-02-12 02:03:58,,N,2022-06-15 02:43:38,cusadmin,825876691891599782,,2026-03-07 05:06:25,2020-10-15 17:15:16,3794,2016-10-25 11:55:27,,933,N,100001,N,1010,2002,2016-10-25 11:55:27,batchsys,migr8,2022-06-15 02:43:38,Y,303,Y,2022-03-08 22:59:30,,,4737,,N
9636358273918,9083273,2019-07-30 18:12:24,2024-01-09 23:13:20,,6840206479,100302,703794,2016-10-25 11:55:27,,KAYLA SANDOVAL,P,Y,,,100001,100203,,2024-08-28 02:29:59,,N,2025-01-19 19:28:59,batchsys,663132412453255516,,2024-10-10 07:58:19,,3794,2016-10-25 11:55:27,,,N,100001,N,1002,2002,2016-10-25 11:55:27,MECH,MECH,2025-01-19 19:28:59,N,,Y,2021-06-10 22:29:13,,,4737,703794,N
7778422998560,2224378,2024-01-09 23:13:20,,,6840206479,100302,703794,2016-10-25 11:55:27,2024-06-21 13:40:06,KAYLA SANDOVAL,P,N,,,100002,100202,,,,N,2026-05-26 19:30:55,cusadmin,183032553546742060,,2024-12-22 08:37:02,2025-10-12 01:25:54,3794,2016-10-25 11:55:27,2024-06-21 13:40:06,220,N,100001,N,1002,2002,2016-10-25 11:55:27,cusadmin,batchsys,2026-05-26 19:30:55,N,,Y,2025-11-22 15:46:21,,,4737,,N
6987212277893,3300841,2009-10-26 02:52:44,,,2238007127,100303,703793,2009-10-26 02:52:44,,JOSHUA LOPEZ,P,Y,Y,,100001,100202,100402,2014-12-11 00:01:28,,Y,2017-02-07 03:22:50,migr8,208923488931194771,,2012-07-06 02:54:32,2013-08-03 10:41:42,3796,2009-10-26 02:52:44,,797,N,100000,N,1002,2004,2009-10-26 02:52:44,MECH,batchsys,2017-02-07 03:22:50,Y,,Y,2026-05-28 21:21:31,,,1554,,Y
9891697300908,1199415,2022-07-04 12:13:01,,,3950578349,100302,703793,2022-07-04 12:13:01,,ISAIAH GARRETT,P,Y,,,100001,100202,,2023-12-28 04:15:15,,N,2026-05-08 03:20:22,svc_mdm,453856208987329384,,2025-01-21 01:27:39,2026-05-19 00:46:58,3794,2022-07-04 12:13:01,,522,N,100000,N,1002,2002,2022-07-04 12:13:01,batchsys,cusadmin,2026-05-08 03:20:22,Y,302,Y,2026-01-04 17:45:44,Y,,6618,,N
2028273534788,3478622,2023-08-25 03:37:13,,,7143038140,100302,703793,2023-08-25 03:37:13,,PETER DUNN,P,N,,,100001,100202,100402,2024-10-04 18:10:59,,N,2025-08-30 07:11:33,batchsys,648399059043174909,,2025-07-23 09:24:50,2026-02-17 02:38:09,3794,2023-08-25 03:37:13,,286,N,100000,N,1002,2004,2023-08-25 03:37:13,batchsys,cusadmin,2025-08-30 07:11:33,Y,303,Y,2024-09-29 01:58:02,N,,6872,,N
8039778480396,4300913,2018-09-13 15:43:28,2021-05-04 12:17:51,,6434781048,100302,703794,2018-09-13 15:43:28,,TANYA WOLFE,P,Y,,,100001,100202,,2024-07-23 16:24:28,,N,2022-05-16 12:30:24,cusadmin,523266581223660567,,2026-02-17 14:15:25,2021-10-27 00:12:45,3794,2018-09-13 15:43:28,,792,Y,100001,N,1002,2002,2018-09-13 15:43:28,batchsys,cusadmin,2022-05-16 12:30:24,Y,,Y,2022-10-27 12:59:11,N,,8237,,Y
7417253269585,7772805,2021-05-04 12:17:51,,,6434781048,100301,703794,2018-09-13 15:43:28,,TANYA WOLFE,P,N,,,100001,100201,,2021-05-12 12:23:33,,N,2025-10-19 05:18:35,MECH,907801334856128778,,2022-02-14 14:58:40,2021-06-13 16:42:39,3796,2018-09-13 15:43:28,,,Y,100001,N,1002,2002,2018-09-13 15:43:28,cusadmin,MECH,2025-10-19 05:18:35,N,301,N,,Y,,8237,703794,N
9834611026373,3078648,2022-12-05 06:02:19,,,5203381151,100301,703793,2022-12-05 06:02:19,2024-08-14 14:41:42,BRYAN LYNCH,P,N,,,100002,100202,,,,N,2026-02-05 15:25:00,migr8,343892858368059794,,2025-07-21 21:47:17,,3794,2022-12-05 06:02:19,2024-08-14 14:41:42,567,N,100000,N,1002,2001,2022-12-05 06:02:19,batchsys,batchsys,2026-02-05 15:25:00,Y,,Y,2025-04-20 20:24:13,,,2833,,N
2623816010587,5482036,2015-09-05 14:22:59,,,2290150631,100302,703793,2015-09-05 14:22:59,,KRISTEN GAY,P,Y,,,100001,100202,,2021-05-13 03:48:07,,Y,2026-04-28 02:26:13,batchsys,805478914646289728,,2022-01-25 04:01:46,,3794,2015-09-05 14:22:59,,917,N,100000,N,1002,2001,2015-09-05 14:22:59,svc_mdm,cusadmin,2026-04-28 02:26:13,Y,301,Y,2017-12-20 15:04:48,,,7343,703793,N
2045837553911,7748119,2017-04-14 16:35:34,,,4563214111,100301,703793,2017-04-14 16:35:34,,SUSAN WILSON,P,N,,,100001,100201,100402,2017-10-14 05:49:24,,N,2018-11-08 00:34:31,cusadmin,457348073482723949,,2021-05-21 15:52:59,2019-01-19 06:54:32,3794,2017-04-14 16:35:34,,,Y,100000,N,1002,2005,2017-04-14 16:35:34,cusadmin,cusadmin,2018-11-08 00:34:31,N,,Y,2025-11-12 23:17:51,N,,5667,,N
5903372431126,9195096,2006-01-29 20:12:12,2021-12-24 11:44:54,,2717966319,100302,703793,2006-01-29 20:12:12,,JORDAN DAVENPORT,P,Y,,,100001,100202,100402,2022-02-03 21:02:56,,N,2024-11-11 07:32:14,MECH,720941677678070354,,2014-07-16 01:35:15,,3794,2006-01-29 20:12:12,,,N,100000,N,1002,2001,2006-01-29 20:12:12,cusadmin,cusadmin,2024-11-11 07:32:14,Y,,Y,2020-04-04 07:51:27,,,2600,,N
5534736063679,2464779,2021-12-24 11:44:54,,,2717966319,100301,703793,2006-01-29 20:12:12,2025-11-05 18:55:32,JORDAN DAVENPORT,P,N,,,100002,100201,,,,N,2026-01-15 00:14:06,svc_mdm,499643415513587286,,2024-06-24 06:57:46,2026-03-15 04:55:23,3794,2006-01-29 20:12:12,2025-11-05 18:55:32,194,N,100000,N,1002,2001,2006-01-29 20:12:12,svc_mdm,cusadmin,2026-01-15 00:14:06,N,,Y,2022-12-03 17:45:31,,,2600,,N
4330097346212,3975483,2024-06-17 03:36:54,,,1954022432,100301,703794,2024-06-17 03:36:54,,VERONICA ARNOLD,P,N,,,100001,100202,,2025-04-06 01:18:24,,N,2026-02-13 17:42:52,cusadmin,659194004969367844,,2025-05-17 01:33:31,2025-09-07 02:41:13,3796,2024-06-17 03:36:54,,539,N,100001,N,1002,2009,2024-06-17 03:36:54,MECH,MECH,2026-02-13 17:42:52,Y,,Y,2025-11-26 21:53:34,,,3839,703794,N
7555825093238,2730037,2020-05-07 12:12:07,2025-09-05 11:43:46,,5696984384,100301,703793,2020-05-07 12:12:07,,JAMES ROMERO,P,Y,,,100001,100202,,2024-04-23 08:22:53,,N,2022-10-11 10:48:10,MECH,145483916344932901,,2021-07-13 22:43:56,2025-11-14 13:38:07,3795,2020-05-07 12:12:07,,406,N,100000,N,1002,2008,2020-05-07 12:12:07,MECH,cusadmin,2022-10-11 10:48:10,Y,,Y,2026-01-17 17:44:38,,,1687,,N
8563271254571,4446492,2025-09-05 11:43:46,,,5696984384,100302,703793,2020-05-07 12:12:07,2026-05-10 05:51:58,JAMES ROMERO,P,N,,,100002,100201,,,,N,2026-04-13 20:09:29,batchsys,472123417177990988,,2025-12-16 08:33:51,2025-11-16 11:56:11,3794,2020-05-07 12:12:07,2026-05-10 05:51:58,,N,100000,N,1002,2008,2020-05-07 12:12:07,MECH,batchsys,2026-04-13 20:09:29,N,,N,,,,1687,703793,N
4987580349010,6362804,2013-02-16 10:47:48,2022-02-10 10:07:33,,5200776333,100301,703793,2013-02-16 10:47:48,,SHAWN HILL,P,Y,,,100001,100201,,2025-10-03 23:12:12,,N,2024-10-01 11:44:25,migr8,369068528451962120,,2021-12-03 20:49:07,,3794,2013-02-16 10:47:48,,,N,100000,N,1002,2001,2013-02-16 10:47:48,MECH,batchsys,2024-10-01 11:44:25,Y,,Y,2022-10-25 18:26:24,,,9965,,N
2504956979563,5199501,2022-02-10 10:07:33,,,5200776333,100301,703793,2013-02-16 10:47:48,,SHAWN HILL,P,Y,,,100001,100202,,2022-11-09 18:00:16,,N,2023-10-25 21:47:07,migr8,179570688979221510,,2024-07-11 01:40:50,,3794,2013-02-16 10:47:48,,,N,100000,N,1002,2001,2013-02-16 10:47:48,MECH,batchsys,2023-10-25 21:47:07,N,301,N,,,,9965,703793,N
5838654988883,8200226,2015-04-20 06:20:38,,,5934374576,100301,703793,2015-04-20 06:20:38,,KATIE CAMPBELL,P,N,,,100001,100202,100401,2020-04-27 05:17:26,,N,2019-02-08 00:13:39,cusadmin,773822467696988307,,2022-05-06 05:33:54,,3795,2015-04-20 06:20:38,,,N,100000,N,1002,2001,2015-04-20 06:20:38,batchsys,batchsys,2019-02-08 00:13:39,Y,302,Y,2016-07-22 09:27:33,,,5074,,N
9094783744205,7033027,2023-10-01 04:17:30,,,5915255440,100302,703793,2023-10-01 04:17:30,,EDWIN DUARTE,P,N,,,100001,100202,,2024-10-03 11:33:21,,N,2023-10-30 21:54:54,cusadmin,383810584952361915,,2026-05-01 07:16:50,,3796,2023-10-01 04:17:30,,920,N,100000,N,1002,2001,2023-10-01 04:17:30,MECH,cusadmin,2023-10-30 21:54:54,Y,,Y,2026-01-26 14:59:14,,,4534,,N
5016581518624,3374230,2018-03-01 14:38:28,,,7457675794,100301,703793,2018-03-01 14:38:28,,JOHN RYAN,P,Y,,,100001,100202,,2025-02-04 05:33:47,,N,2022-11-18 14:16:13,cusadmin,404694931988581028,,2024-04-25 20:46:11,,3795,2018-03-01 14:38:28,,909,N,100000,N,1002,2001,2018-03-01 14:38:28,cusadmin,svc_mdm,2022-11-18 14:16:13,Y,302,Y,2020-02-10 23:52:33,,,7020,703793,N
5616885075363,3844416,2024-01-17 13:07:53,,,3531836564,100302,703793,2024-01-17 13:07:53,,HALEY DANIELS,P,N,,,100001,100201,,2025-06-24 00:24:05,,N,2026-01-16 14:16:27,cusadmin,924922419739076477,,2026-06-09 07:09:31,2024-03-17 21:44:55,3794,2024-01-17 13:07:53,,,N,100000,N,1002,2001,2024-01-17 13:07:53,batchsys,cusadmin,2026-01-16 14:16:27,N,302,N,,N,,9189,703793,N
2771056699616,6741922,1996-11-08 08:17:24,,,7563441194,100302,703793,1996-11-08 08:17:24,,JORDAN LOPEZ,P,N,,,100001,100202,100401,2025-06-01 04:08:26,,N,2006-09-19 08:30:56,batchsys,364816124895742030,,2019-07-11 17:38:07,2002-02-22 05:22:30,3795,1996-11-08 08:17:24,,840,N,100000,N,1002,2002,1996-11-08 08:17:24,batchsys,MECH,2006-09-19 08:30:56,Y,,Y,1998-08-18 12:59:59,Y,,5860,,Y
8751379519662,3785053,1998-12-20 14:52:20,,,6596165744,100301,703793,1998-12-20 14:52:20,,MELISSA HALL,P,Y,,,100001,100202,100402,2025-05-17 05:17:53,,N,2018-01-08 09:39:53,svc_mdm,416480037957001146,,2002-06-07 04:17:33,,3794,1998-12-20 14:52:20,,636,N,100000,N,1002,2001,1998-12-20 14:52:20,MECH,MECH,2018-01-08 09:39:53,Y,,Y,2001-05-27 16:21:01,,2000-07-03 03:33:35,9145,,Y
8965151883060,4069428,1998-10-22 20:58:14,2004-10-18 14:50:16,,5502840529,100301,703793,1998-10-22 20:58:14,,PATRICIA GARNER,P,N,,,100001,100202,100402,2018-07-19 15:18:47,,N,2008-04-07 19:02:00,cusadmin,899084553211694707,,2025-11-25 17:47:56,2004-10-10 19:11:50,3794,1998-10-22 20:58:14,,678,N,100000,N,1002,2005,1998-10-22 20:58:14,MECH,MECH,2008-04-07 19:02:00,Y,,Y,2004-01-02 14:03:11,,,3410,,N
4487473491292,8935328,2004-10-18 14:50:16,2009-02-04 06:41:20,,5502840529,100301,703793,1998-10-22 20:58:14,,PATRICIA GARNER,P,Y,,100601,100001,100201,,2022-08-21 04:39:35,,N,2010-08-09 02:45:57,batchsys,363330513642336645,,2004-10-26 17:07:36,2017-12-15 18:44:42,3795,1998-10-22 20:58:14,,,Y,100000,N,1010,2005,1998-10-22 20:58:14,cusadmin,batchsys,2010-08-09 02:45:57,N,,Y,2017-11-01 02:59:22,N,,3410,,Y
9707586616054,8312246,2009-02-04 06:41:20,,,5502840529,100301,703793,1998-10-22 20:58:14,,PATRICIA GARNER,P,Y,,,100001,100202,,2016-01-13 23:11:48,,N,2009-02-25 16:09:27,batchsys,470435869808054120,,2016-09-08 14:32:26,2025-01-11 22:23:17,3794,1998-10-22 20:58:14,,,N,100000,N,1002,2005,1998-10-22 20:58:14,batchsys,MECH,2009-02-25 16:09:27,N,,Y,2015-09-11 02:43:09,,,3410,,N
9034758667602,2442961,2022-08-27 01:25:15,,,5313460440,100302,703793,2022-08-27 01:25:15,,MICHAEL HUGHES,P,Y,,,100001,100203,,2025-01-18 08:53:04,,N,2022-09-26 17:13:13,batchsys,558854905379704799,,2025-03-25 05:29:47,2023-04-07 21:06:05,3794,2022-08-27 01:25:15,,,N,100000,N,1002,2001,2022-08-27 01:25:15,MECH,migr8,2022-09-26 17:13:13,Y,,Y,2022-09-25 04:40:09,,,9176,703793,N
2715315422421,3780156,1998-09-02 02:44:45,2012-09-06 03:20:12,,3296880096,100301,703794,1998-09-02 02:44:45,,MATTHEW POLLARD,P,N,,,100001,100202,,2010-01-21 11:18:28,,N,2019-05-16 00:02:51,MECH,847770230958353470,,2000-10-07 19:47:49,,3795,1998-09-02 02:44:45,,,N,100001,N,1002,2002,1998-09-02 02:44:45,batchsys,cusadmin,2019-05-16 00:02:51,Y,,Y,2003-04-25 03:29:28,,,7212,,N
1985762782419,4490467,2012-09-06 03:20:12,2026-03-10 21:59:50,,3296880096,100302,703794,1998-09-02 02:44:45,,MATTHEW POLLARD,P,N,,100601,100001,100201,100401,2022-01-31 16:36:29,,N,2018-11-15 17:07:44,MECH,898022402134732596,,2019-09-03 07:11:16,2017-10-29 04:20:57,3794,1998-09-02 02:44:45,,184,N,100001,N,1002,2002,1998-09-02 02:44:45,batchsys,batchsys,2018-11-15 17:07:44,N,303,Y,2021-02-10 03:34:30,Y,,7212,,N
9790317249751,9382703,2026-03-10 21:59:50,,,3296880096,100301,703794,1998-09-02 02:44:45,,MATTHEW POLLARD,P,Y,,,100001,100203,,2026-04-14 08:08:43,,N,2026-05-24 05:02:32,batchsys,682147128770057404,,2026-03-14 05:44:31,2026-04-26 03:56:10,3795,1998-09-02 02:44:45,,445,N,100001,N,1002,2002,1998-09-02 02:44:45,batchsys,batchsys,2026-05-24 05:02:32,N,303,N,,Y,,7212,,N
9616943329003,9887024,2013-03-29 01:33:13,2017-05-20 21:20:44,,2866355877,100302,703793,2013-03-29 01:33:13,,JON SHAW,P,Y,,,100001,100202,,2015-02-08 02:30:32,,N,2019-04-17 10:26:06,migr8,650351836006589762,Y,2022-04-16 01:55:58,2019-05-14 01:52:45,3795,2013-03-29 01:33:13,,,N,100000,N,1002,2001,2013-03-29 01:33:13,MECH,cusadmin,2019-04-17 10:26:06,Y,,Y,2014-03-23 13:53:54,,,3521,703793,N
4838538868586,1691845,2017-05-20 21:20:44,2025-12-16 09:02:13,,2866355877,100301,703793,2013-03-29 01:33:13,,JON SHAW,P,Y,,,100001,100202,,2019-06-21 19:22:10,,N,2019-03-17 06:08:04,svc_mdm,135601044576394204,,2024-01-26 09:22:34,,3795,2013-03-29 01:33:13,,,N,100000,N,1002,2001,2013-03-29 01:33:13,batchsys,svc_mdm,2019-03-17 06:08:04,N,302,Y,2018-07-14 10:08:28,,,3521,,N
3247868072037,8235517,2025-12-16 09:02:13,,,2866355877,100301,703793,2013-03-29 01:33:13,,JON SHAW,P,N,,,100001,100203,100402,2026-03-31 07:49:51,,N,2026-02-11 04:49:12,MECH,332587144194178585,,2026-02-17 06:26:37,2026-06-16 04:55:33,3794,2013-03-29 01:33:13,,,N,100000,N,1002,2001,2013-03-29 01:33:13,batchsys,batchsys,2026-02-11 04:49:12,N,,Y,2026-05-20 04:00:41,,,3521,,N
5969159104051,5024322,2024-12-17 22:49:09,2025-04-07 04:31:46,,9961028205,100301,703793,2024-12-17 22:49:09,,LESLIE SAWYER,P,Y,,,100001,100202,,2026-04-09 11:08:36,,N,2025-08-23 11:25:01,cusadmin,396264379772823760,,2026-04-08 02:12:26,,3795,2024-12-17 22:49:09,,321,Y,100000,N,1002,2008,2024-12-17 22:49:09,svc_mdm,cusadmin,2025-08-23 11:25:01,Y,303,Y,2025-03-10 04:11:01,N,,8100,,N
8180745164075,9534787,2025-04-07 04:31:46,2025-08-13 12:37:46,,9961028205,100301,703793,2024-12-17 22:49:09,,LESLIE SAWYER,P,Y,,,100001,100203,100401,2025-11-13 03:41:54,,N,2026-02-09 00:03:49,cusadmin,506792694898563983,,2025-04-22 15:45:01,,3794,2024-12-17 22:49:09,,,Y,100000,N,1002,2008,2024-12-17 22:49:09,batchsys,cusadmin,2026-02-09 00:03:49,N,,Y,2025-07-23 22:51:33,,,8100,703793,N
2412489951707,3005840,2025-08-13 12:37:46,2026-02-12 12:13:25,,9961028205,100301,703793,2024-12-17 22:49:09,,LESLIE SAWYER,P,N,,,100001,100202,,2026-03-02 01:52:07,,N,2025-11-09 06:23:59,cusadmin,212712384696703123,,2026-06-06 04:09:07,2025-09-13 06:35:41,3794,2024-12-17 22:49:09,,,N,100000,N,1002,2008,2024-12-17 22:49:09,MECH,cusadmin,2025-11-09 06:23:59,N,,N,,,,8100,,N
1797041458634,5837360,2026-02-12 12:13:25,,,9961028205,100302,703793,2024-12-17 22:49:09,,LESLIE SAWYER,P,Y,,,100001,100202,,2026-04-24 17:34:07,,N,2026-04-16 13:08:38,cusadmin,375185876131301717,,2026-05-26 15:50:44,,3794,2024-12-17 22:49:09,,479,N,100000,N,1002,2008,2024-12-17 22:49:09,batchsys,cusadmin,2026-04-16 13:08:38,N,,Y,2026-04-07 23:20:09,N,,8100,,N
4412559255812,7913755,2017-05-07 11:03:09,2021-11-10 09:04:07,,2205240792,100301,703793,2017-05-07 11:03:09,,JESSICA BRYANT,P,Y,,,100001,100203,100402,2026-03-02 13:48:05,,N,2021-11-28 08:17:23,MECH,456834769354262348,,2023-05-31 03:08:00,2020-07-28 14:51:49,3796,2017-05-07 11:03:09,,126,N,100000,N,1002,2004,2017-05-07 11:03:09,migr8,migr8,2021-11-28 08:17:23,N,,Y,2025-07-13 19:57:05,,,5438,,N
2748022401895,8497081,2021-11-10 09:04:07,,,2205240792,100301,703793,2017-05-07 11:03:09,,JESSICA BRYANT,P,Y,,,100001,100203,100401,2024-12-23 09:31:01,,N,2022-09-26 20:31:29,cusadmin,666992867106643879,,2024-02-24 11:03:50,2024-12-15 12:18:24,3795,2017-05-07 11:03:09,,,N,100000,N,1002,2004,2017-05-07 11:03:09,cusadmin,MECH,2022-09-26 20:31:29,N,301,Y,2024-08-31 01:06:36,N,,5438,703793,N
3248010316158,7869768,2011-04-09 15:33:57,2012-07-08 18:37:33,,1952330749,100302,703793,2011-04-09 15:33:57,,MIRANDA PENA,P,N,,100601,100001,100202,,2022-04-30 13:38:41,,N,2019-04-08 20:15:50,cusadmin,723132704795274838,,2020-07-31 05:12:12,,3795,2011-04-09 15:33:57,,,N,100000,N,1002,2001,2011-04-09 15:33:57,cusadmin,batchsys,2019-04-08 20:15:50,Y,301,N,,,,7714,,N
5436507877430,9521877,2012-07-08 18:37:33,2013-05-18 03:13:01,,1952330749,100301,703793,2011-04-09 15:33:57,,MIRANDA PENA,P,N,,,100001,100201,,2014-12-02 05:26:13,,N,2019-03-19 18:58:40,MECH,881107524302295046,,2013-03-26 17:44:18,2019-03-30 07:53:26,3794,2011-04-09 15:33:57,,280,N,100000,N,1002,2001,2011-04-09 15:33:57,cusadmin,cusadmin,2019-03-19 18:58:40,N,301,Y,2022-12-09 15:59:42,,,7714,703793,N
5351799895534,7431772,2013-05-18 03:13:01,2016-05-18 02:49:06,,1952330749,100301,703793,2011-04-09 15:33:57,,MIRANDA PENA,P,Y,,,100001,100202,100401,2021-02-28 23:36:41,,N,2022-12-09 18:17:24,migr8,213289918541478308,,2025-11-12 18:29:03,2013-10-04 20:42:28,3795,2011-04-09 15:33:57,,308,N,100000,N,1002,2001,2011-04-09 15:33:57,batchsys,MECH,2022-12-09 18:17:24,N,,Y,2025-10-28 15:53:33,,,7714,703793,N
